"comment","user_id"
"Jk is one of them❤️","875"
"taehyung ❤❤❤","476"
"I love you Teakook","309"
"taehyung❤️❤️","634"
"Jk!💜","823"
"Taehyung","989"
"I love both of them 💜💜","267"
"Owo..baby kookie aha😎","736"
"Ohh......jk.....😍😍😍😍😍....v😍😍😍","500"
"""So so fan I love BTS ","449"
"ahahaha this made my day 🤣🤣💜💜💜","29"
"😂😂😂 Thanks for making me laugh😂🙏💜","679"
"The both are so talented and funny.","394"
"""ahhh","746"
"Jugknook👍💕","697"
"Vkook ..💜💜💜💜","187"
"Guu fofofinho so beautiful I loved the video","918"
"They both r best. My bias jungkook","722"
"All the member of bts is good and soooo cute","713"
"Both of you is so cute 😁💜😍😍😍😂","106"
"No doubt only V 🥰😍","312"
"jungkokk dan v dan jin dan jimin","693"
"""Oh my God","537"
"""As an Army + MJ fan","699"
"I'm crying and my feet don't stop moving","62"
"In everything Michael Jackson always be🙏👑🎶","164"
"""울컥하다가 아. . . 대가의 절제된","218"
"멋진 연주 감사합니다  BTS와 MJ 짱! 멀리 대한민국에서 신나게 듣고 있습니다","518"
"This is a great honor & really beautiful.","731"
"BTS랑 같이 공연하는 날을 손꼽아 기다릴께요!!!^^","656"
"우와. 감사드려요. 생생한 비트가 함께해서 더 좋아요.","247"
"최고네요","455"
"""this's amazing🤯","290"
"""Wow","926"
"Legend covering legends 💜🙌","430"
"진짜 감사합니다..👍🏻👍🏻👍🏻😍😍😍😍😍","275"
"""this is amazing","952"
"Wow!!!! 좋아요! 최고예요!","339"
"""That was very nice! Please","51"
"""Wow","770"
"My feet are moving without me knowing!","262"
"That's Michael's drummer. Thanks for showing.","774"
"""Thank you for doing such amazing cover","435"
"""They were going for a Michael Jackson type song","460"
"""This is amazing","742"
"""This is absolutely incredible","398"
"Thanks sir for appreciating BTS! 💜","455"
"""i loved this a lot","55"
"OMG LOVE THIS...Amazing","256"
"""I would say","283"
"""I really love this","292"
"Legend×Legend😭😭","908"
"Totally love it! Your play + the song... perfect.","343"
"Love you and BTS 💜","927"
"Thank you so much 😊💜💜💜","753"
"""Lloré","932"
"이건 진짜 MJ가 가지고 있던 비트이다. 정말 좋다.","964"
"""Wow","529"
"🤩😍🥰🥰😍🤩🤩😍🥰🥰🥰 🤩 😍😍😍😍 I miss MJ.","408"
"ARTE puro amig@s❤","399"
"Siguiente capítulo plis 🙏","507"
"Me encanta 😍 porfavor el cap 7","733"
"Esto va ha ser arte","937"
"PRECIOSOO DIVINO SEÑORES!!💕❤","836"
"Weee ahhhh lo e esperado un chingo!","323"
"No tardes el próximo cap por fis","903"
"pobre el nalgoncito porfa que recupere la memoria","308"
"💜💜💜💜HERMOSO💜💜💜💜ME ENCANTO💜💜💜💜","859"
"Ta quiero ver el cap siguiente","782"
"Aaaa me encanto","421"
"""Llegue tarde :","899"
"Xfa ppdrias hacer las letras mas grandes","97"
"Me hiciste llorar","864"
"Los demás capítulos que paso","973"
"No se ve la letra","568"
"""I know Jin is the most mysterious person in BTS","987"
"""If ppl didn’t know Jin studied in Australia","195"
"""They were just classmates though","423"
"""if small Jinnie was in my school","23"
"""Jin: I have no friends Me: Me too Jin","7"
"""“Perfect students with backpack and glasses”  So","60"
"Admit it or not  Jin is a frickin time traveler","870"
"""As a big fan of Descendents and a fan of BTS","566"
"""I really can't believe it! Mitchell Hope","367"
"I ain’t never seen two famous best friends-","291"
"Who wouldn't want to be friends with seokjin","869"
"ME who's a fan of Decendants:👁👄👁💜","409"
"""Jin's English is perfect.  Jin: No","413"
"I want Jin to be my friend too","421"
"The fact that they are both my crush👀","203"
"Damn my lowkey chuldhood and favourite artists-","613"
"Worldwide handsome jinnie have worldwide friends","958"
"Me knowing Mitchell and Jin didn’t meet 🙃 👌🏽","15"
"""Two handsome bros","658"
"Jin really loved that red hoodie 😂","828"
"You don’t understand how much of a shock this is-","626"
"2477","441"
"2477","87"
"2477","992"
"2477","211"
"2477","642"
"2477","851"
"2477","262"
"2477","124"
"2477","493"
"2477","743"
"2477","20"
"2477","881"
"2477","901"
"2477","460"
"2477","179"
"2477","433"
"2477","808"
"2477","354"
"2477","238"
"2477","232"
"2477","559"
"2477","219"
"2477","407"
"2477","24"
"2477","112"
"2477","893"
"2477","303"
"2477","643"
"2477","244"
"2477","206"
"2477","908"
"2477","903"
"2477","806"
"2477","474"
"2477","67"
"2477","584"
"2477","472"
"2477","184"
"2477","271"
"2477","719"
"2477","349"
"2477","703"
"2477","112"
"2477","892"
"2477","289"
"2477","884"
"2477","329"
"2477","985"
"2477","737"
"2477","198"
"2477","58"
"2477","898"
"2477","459"
"2477","589"
"2477","522"
"2477","78"
"2477","556"
"2477","607"
"2477","127"
"2477","296"
"2477","783"
"2477","483"
"2477","614"
"2477","28"
"2477","259"
"2477","723"
"2477","733"
"2477","931"
"2477","345"
"2477","497"
"2477","643"
"2477","406"
"2477","642"
"2477","546"
"2477","87"
"2477","915"
"2477","750"
"2477","611"
"2477","253"
"2477","820"
"2477","695"
"2477","389"
"2477","86"
"2477","706"
"2477","699"
"2477","852"
"2477","764"
"2477","827"
"2477","270"
"2477","374"
"2477","977"
"2477","103"
"2477","428"
"2477","440"
"2477","624"
"2477","281"
"2477","258"
"2477","925"
"2477","567"
"2477","275"
"Taehyung: GOOD BOY WHO?  DAMN HE’S ON FIRE","113"
"Me: *flashbacks to the cute version*","223"
"V in the beginning cracked me u🤣🤣🤣🤣🤣🤣🤣","86"
"Taehyung face:👶 Taehyung voice:🐯","953"
"3:21 jin face expressions kill me","267"
"How tae loosens his tie😍💜✌️🥰😊 0:29","585"
"V is so stunning and hot🙈🙈","617"
"Tae:- *I'm a good boy*  Me:- I can see.","489"
"""Taehyung Kim is a bad","547"
"Tae: *Breathe*  Me: Rest in peace***","537"
"tae own this freaking song periodt.","357"
"0:13   here comes Legendary nail bitting part","433"
"Taehyung's really trying to kill me.","177"
"V 🤤😍","737"
"0:29 V On 🔥🔥🔥🔥🔥🔥🔥","5"
"Jimins undercut and taes growl omg i’m deceased💀","326"
"""Jimin","170"
"V is gonna kill me !! 😭😭💜💜💜💜😘😘","184"
"Kim taehyung you nailed it ❣️❣️❣️","423"
"OMG. Kim taehyung you are very hot.🔥","693"
"Omg v😭😭😭💜💜💜","143"
"taehyung biting his fingernails is a need 😂","905"
"Really Jungkook and Jin are the Best vocal ❤️💞","194"
"V 💜💜💜","341"
"Hobi changed from sunshine to ahm real quick 😩😭","391"
"""They aren't boy in luv anymore","182"
"Yoongiiii😭💜","694"
"Oh my gosh im gonna die kim taehyung😭❤️","167"
"Suga face:😺 Suga voice:🦁","675"
"3:26 THAT HIGH NOTE","665"
"""V looking so cool ","929"
"V is  so hot.🔥🔥🔥","531"
"Wow taehyung very beautiful♥♥♥","855"
"Jungkooooooooooooooook perfect vocals 🔥","462"
"So at 0:13 V thinking how to seduce A.R.M.Y.S 😎","122"
"Tae is just feeling him self😂","963"
"JK is so stable voice","842"
"Why jimin voice so sexy..","356"
"Taehyung is boyfriend material—","771"
"""Amo las voces de taehyung","768"
"OMG Taehyung you took my breath away. I love u","983"
"V is so cool rm is so funny","800"
"""omg","408"
"Suga tongue technology thoooooo","410"
"i love jimin voice so much🥰","552"
"""Oh ","713"
"Tae swag style for the intro just-","761"
"Tae’s growl is killing me🥵🥵🥵","621"
"""Y el """"oppa"""" de jungkookie?XD.""","916"
"""What the hell","894"
"Bts is all I need in my life","236"
"0:29 the way jk looks at tae","673"
"V's voice is very manly and they are so good","198"
"I am alive💜","329"
"""I don't know why but the moment I see kookie","188"
"""I really love Jungkook and Jin friendship","712"
"""Jungkook always makes us laugh","519"
"Jungkook so funny and cute 😘😘😘","868"
"Jeon Jungkook = perfect","618"
"""Kookie  Jk  Jungkook  ","656"
"Jungkook always make his hyungs laughing","416"
"Jungkook is the part of bts army ❤️❤️","587"
"This is basically Jinkook (ft. Jimin)","633"
"""Ох уж этот Чонгук 👍👆","381"
"""Jungkook is the best","23"
"so cute Jungkook","188"
"Jungkookiieee😂💜","655"
"Jungkook your dance is funny 😂😂😂😂😂😂😂","769"
"Jungkookie 🥰🥰","997"
"<jungkook chose the number and got the penalty!>","888"
"Well jungkook makes me laugh too.","899"
"Most of the video is JinKook. LMAO 💜✨😂","568"
"Jin has trained him really well ...","275"
"Kookie is so cute","37"
"Jungkook You So Cute 💜💜💜","891"
"I like Justin seagull 😍😂🔥","171"
"Jungkook wakes up everyday and chooses ✨violence✨","555"
"The best moment when jin was scared🤣","563"
"I CAN'T STOP LAUGHING.....😂😂😂","405"
"Every year BTS will make us laugh 💜💜","759"
"""4:13 I'm in love with Jungkook's laugh","575"
"Jungkook Lots of love from india for you","992"
"""Besides human","823"
"I am jimin again today.","717"
"Love you JUNGKOOK ❤️❤️❤️❤️😍😍😍😍😍","831"
"When JK eat oreose and milk he looking so cut.","771"
"""Everyone want a children grow up like jungkook","553"
"Jungkook never fails to make us laugh 💜","225"
"Jungkookie.  🌚👁️👄👁️","96"
"""He was so funny🤣🤣🤣 JK is so cute and handsome","445"
"Hello jungkook you and your family 😊","999"
"Es único nuestro jk muy tremendo","402"
"Bom jung kook sempre foi un bebe e sempre sera.","597"
"""Jungkookie is so adorable 💜 btw","715"
"6:26-how is JIN so serious doing that?","677"
"1:11 me when I sing lyrics I don't even know. lol","957"
"So many videos Jin and Jk","980"
"Jk is hobi's big baby🤭💜😘","374"
"Sarangeo 💜bts always","349"
"He has such a humor sense🤣","769"
"I love this Lil king💖👑","117"
"""I love so much when Jungkook speak French ","827"
"Jungkook I'm a tomboy.","214"
"Jeon Jungkook is the cutest person in the world..","822"
"""Thank you","774"
"Kookie love cookies ...","878"
"2:55 I know he loves himself very much <3","89"
"Kookie is in love with cookie😂","24"
"8:39 JHOPE: Ahhhhhhhhh","169"
"We are feeling proud on aish.....❤️👌🏻🔥🔥","715"
"She can sing  in any language 😍","17"
"She changed her tone for every member 😲🥺","307"
"I haven't words of this cover buddy... 💐💕💕💕","341"
"Army 💜 i have learned this song 💜","560"
"""Not only indians are interested in korea ","449"
"Her voice is just si amazing and pleasant ♥️♥️♥️","363"
"His hindi is soooooo cute","368"
"how cute!!!! when he says bhayiya music lagao😆😆","858"
"""When you turn on the captions for subtitles","316"
"This is gettin heavy 💜💜💜","452"
"I love bts 💜 💖","444"
"""We all people like korean","983"
"This is also my favourite cover song of Aish","326"
"I love korea❤️❤️❤️","727"
"I ALSO LOVED THE SONG AS WELL YOUR REACTION","661"
"'Vishaal fan' 😁😁 i'm loving this😂","256"
"Her voice is amazing","131"
"I am an Indian and I love Korea so much ❤️","691"
"I also wanna sing with her😊💜","763"
"Bruhhh his reaction is amajinn","916"
"Her voice is so sweet","574"
"She is so good 💜💜💜","239"
"I came here randomly now i came here regularly","311"
"2:30 I like that part when she sings dananana 😍","283"
"Ooh he is so cute ....bhaiya new video dedo😂😂😂","672"
"""The way you say """"arrey"""" is so cute 😅💖""","587"
"""Fun fact: Every person","993"
"9:50 why is tae hitting almost every note lollll","357"
"1:53 STOOOP HIS LAUGH IS CUTTTEEEEEEE","568"
"1:28 when your mom forces you to take a picture","139"
"""the video started immediately on jin's laugh","315"
"9:50 what is he trying to do 😭😭😭😭😭😭😭💜","306"
"BTS are really unique and amazing","635"
"13:24 Jimin and Jin legs 😳🙈","227"
"My laugh has now became like Jin😂💜🌝","105"
"jin's laugh is so contagious i-","990"
"Mr. Kim Taehyung is a hugger thats sweet 😊🔆","578"
"Here I'm♡","305"
"Actually jin ang jk eating so much😂😂","406"
"6:34 Jungkook your hair baby boy!","149"
"I came here to be healed. 💜😍","699"
"""While the video continues","523"
"Poor V ... 💜💕💕","917"
"""45th view","559"
"""3:21 Same","663"
"1:56 I can't 😂😂namjoonaahh","939"
"Comedians left the chat...","995"
"1:53  I laugh hard with Suga🤣😂 I'm lose😂🤣👍","351"
"I want a best friend just like hobi😊😊","592"
"""Hahah","641"
"Ahh bts in a new year 💜💜","963"
"i can't stop laughing  bts is ou4 happiness","679"
"BTS LOVE FOREVERMORE ALWAYS","522"
"they are the funnest 💜💜💜💜💜💜💜","465"
"Jiminaaa you make me laugh","595"
"Damn I -   I passed -","380"
"""Wah I think more then how hilarious  it is","884"
"Who is same dance with baby taehyung💜","285"
"""I really appreciate you posting everyday","343"
"""This is so random","224"
"""Anyone can tell me","86"
"Effortless chaotic 😁💜","512"
"For the 1st time....I'm before 500 views😁💜💜","60"
"Suga has the cutest laugh ever. <3","50"
"Them dancing in heeled shoes made my ankle hurt","341"
"hahahaha i cantt 😂😭🤭","671"
"2:39 so funny kookie pose 😂😂","214"
"watch the other dubs here - https://goo.gl/taKWqn","252"
"“Get jimin on the phone.” I’m wheezing","381"
"I can’t with the “JIMIN” 😭🤚","344"
"I’m not even mad with how quickly I clicked this","750"
"""Jimin: next","401"
"""""""Ranking member of how kissable they are","916"
"“Jimin! Where even are you-?” 💀","452"
"“Get jimin on the phone” 😂","223"
"""""""Next","423"
"I never get tired of jin's windshield laughter.","353"
"i was literally just thinking about you","214"
"""1:39 """" Get Jimin on the phone."""" ☠️☠️☠️☠️""","335"
"“Get Jimin on the phone-“ I’m dead💀","740"
"""""""get jimin on the phone"""" 😂😂😂😂😂😂😂😂😂😂""","832"
"""""""Get Jimin on the phone"""" I can't even-💀😂""","700"
"HA ’get jimin on the phone’ 💀💀","306"
"i came at the speed of slow wifi 🏃🏻‍♀️💨","157"
"Jimin with the megaphone is a mess - I -","555"
"I clicked faster then my grades drop","430"
"Get Jimin on the phone- I DIED🤣🤣🤣🤣","344"
"I HAVE RETURNED FROM THE DEPTHS OF THE KPOP HOLE","375"
"""Joon's """"JIMIN"""" gets me every time""","985"
"namjoon running: 🏃‍♂️","447"
"Cameron's SOPE content is what I live for!!","28"
"These never get old 😂😂","522"
"""Dont mind me","369"
"""This week","865"
"Jin’s windshield laugh at the end tho","49"
"“get jimin on the phone” i CANT EVEN- 💀","34"
"""Jimin: just kidding","324"
"I been needing another one 😭🤚","654"
"I SWEAR WHEN NAMJOON WAS RUNNING HIS SHADOW I-","441"
"Literally your vidz be having me dead 😂💀😭","699"
"I WAS NOT READY FOR THIS NOTIF","526"
"""Namjoon: “4068","227"
"""""""can someone please hold my hand"""" ok🥺""","719"
"I’ve been waiting for this one TURN IT UP","888"
"""I can't with Namjoon saying """"JIMIN""""😭""","941"
"""Logan: Pumpkin","172"
"It’s funny how this is based of Adriana","124"
"They need to bring back Kung Pow","70"
"Dear poobi   How do I deal with a girl","759"
"BTS videos are so entertaining.","830"
"This is comedy gold","687"
"I love how Elaina is just chilling reading","844"
"LANCE GANG","342"
"My man brought Lovell just for one scene","666"
"""6:50 It's sad","64"
"Amazing as always","885"
"You are the best!!💯✨","90"
"BANGER 🔥🔥👑","339"
"I love these behind the scenes","255"
"Lance lokey wanting to stab couch with sharpi lol","442"
"""Pooby","119"
"one of my favourite videos yet! XD","52"
"AWESOME!!!!!","562"
"Bro i forgot how good these were","7"
"Good work making more new funny video 📸😂","990"
"Pobby question: how do I grow that beautiful hair","479"
"""I love your videos man","732"
"Can we pleas get bloopers again 🥺😊😁","480"
"""Pooby","692"
"""15:07 Jinx😏😂","818"
"""Pooby","668"
"""Ok so Dear Pooby","762"
"LIVE OR REGULAR VIDEO OF THE GIVEAWAY?","638"
"Question for Pooby: What shampoo should I use","984"
"💙🔥🔥🔥","356"
"That is my favorite video on Sbl","560"
"Wow you did such good work  also nice puppets!!","676"
"This video is based of a true story","519"
"Great videos....","13"
"11:30 🅰️","792"
"This sounds like the adrianna situation😂😂","882"
"202","686"
"202","493"
"202","61"
"202","952"
"202","209"
"202","861"
"202","242"
"202","297"
"202","185"
"202","152"
"202","956"
"202","490"
"202","901"
"202","816"
"202","519"
"202","151"
"202","24"
"202","586"
"202","971"
"202","479"
"202","361"
"202","270"
"202","15"
"202","238"
"202","258"
"202","839"
"202","444"
"202","966"
"202","970"
"202","851"
"202","648"
"202","998"
"202","268"
"202","699"
"202","689"
"202","72"
"202","847"
"202","287"
"202","505"
"202","686"
"202","43"
"202","692"
"202","804"
"202","99"
"202","765"
"202","94"
"202","321"
"202","813"
"202","541"
"202","738"
"202","152"
"202","719"
"202","37"
"202","8"
"202","81"
"202","524"
"202","455"
"202","703"
"202","934"
"202","27"
"202","787"
"202","522"
"202","212"
"202","822"
"202","924"
"202","310"
